Protein_Id	GO:1990234	GO:1903561	GO:0005740	GO:0070013	GO:0005789
Q9H0C8	0	0	0	1	0
P37268	0	0	0	0	1
P35712	0	0	0	1	0
Q6ZU65	0	0	0	1	0
Q8NDX5	1	0	0	1	0
P46939	0	1	0	1	0
P30740	0	1	0	1	0
Q02548	0	0	0	1	0
Q3I5F7	0	0	0	1	0
Q9BVM4	0	1	0	0	0
Q9NWH9	0	0	0	1	0
Q04917	0	1	0	0	0
Q9UBB5	0	0	0	1	0
P54619	1	0	0	1	0
Q96JJ7	0	0	0	0	1
O00308	1	1	0	0	0
Q3SY56	0	0	0	1	0
Q5MJ70	0	0	0	1	0
Q9Y4X4	0	0	0	1	0
P24394	0	0	0	1	0
P06748	0	0	0	1	0
P17066	0	1	0	1	0
P28065	0	1	0	1	0
Q14515	0	0	0	1	0
Q9UIW2	0	1	0	1	0
Q9UIJ7	0	0	0	1	0
P17542	0	0	0	1	0
Q14582	0	0	0	1	0
Q8IZU0	0	0	0	1	0
O75881	0	0	0	0	1
Q9UBB9	0	0	0	1	0
O75127	0	0	0	1	0
P29622	0	1	0	1	0
Q7Z6J9	0	0	0	1	0
O43678	0	0	1	0	0
Q96RT1	0	0	0	1	0
P80188	0	1	0	1	0
Q9HCC6	0	0	0	1	0
Q9Y4W6	0	0	1	0	0
O15254	0	0	0	1	0
Q16478	0	0	0	1	0
Q9P000	0	0	0	1	0
P23560	0	0	0	1	0
Q6PI48	0	0	0	1	0
Q9P1Q0	0	0	0	1	0
P05451	0	1	0	0	0
Q9Y463	0	0	0	1	0
Q06830	0	1	0	0	0
Q96T68	0	0	0	1	0
Q4KMQ2	0	1	0	0	0
Q8IUX1	0	0	1	0	0
Q8IYM9	0	0	0	1	0
Q9BQ15	0	0	0	1	0
P36543	0	1	0	0	0
P49116	0	0	0	1	0
P08134	0	1	0	0	0
P51178	0	1	0	0	0
O95376	1	0	0	1	0
P08069	1	0	0	0	0
O00330	0	0	0	1	0
Q92772	0	0	0	1	0
P08174	0	1	0	0	0
Q8NAA4	0	0	0	1	0
Q13523	0	0	0	1	0
Q6IBW4	0	0	0	1	0
Q12948	0	0	0	1	0
Q99581	0	0	0	1	0
Q96NZ1	0	0	0	1	0
Q5VV67	0	0	0	1	0
Q99807	0	0	1	0	0
Q7RTU3	0	0	0	1	0
Q92754	0	0	0	1	0
Q08174	0	0	0	1	0
P54198	0	1	0	1	0
Q7Z7B0	0	0	0	1	0
Q9Y6I9	0	0	0	1	1
Q14524	0	0	0	1	0
Q8WY54	0	0	0	1	0
Q8TEV9	1	0	0	1	0
Q9NX01	0	0	0	1	0
Q9Y2M0	0	0	0	1	0
Q8N4N8	0	0	0	1	0
P09769	0	1	0	1	0
Q9NQ50	0	0	1	1	0
Q13886	0	0	0	1	0
Q9NU39	0	0	0	1	0
O94925	0	0	0	1	0
Q6P4F2	0	0	0	1	0
O43422	0	0	0	1	0
P28347	0	0	0	1	0
Q9Y5B0	0	0	0	1	0
O75083	0	1	0	0	0
O75569	0	0	0	1	0
Q99504	0	0	0	1	0
Q7LC44	0	1	0	0	0
P17535	0	0	0	1	0
Q86UP2	0	0	0	1	1
Q15029	0	0	0	1	0
P26038	0	1	0	0	0
P49767	0	0	0	1	0
Q8N9N2	0	0	0	1	0
P08572	0	1	0	1	0
Q04727	0	0	0	1	0
P16383	0	0	0	1	0
P41235	0	0	0	1	0
Q6P9B9	0	0	0	1	0
Q2KHR2	0	0	0	1	0
Q9BWH2	0	0	1	0	0
P20273	0	1	0	0	0
O00584	0	1	0	1	0
O95395	0	1	0	0	0
Q6UB99	0	0	0	1	0
Q5XXA6	0	1	0	1	0
Q12837	0	0	0	1	0
Q86Y91	0	0	0	1	0
Q96BR1	0	0	0	1	0
P23786	0	0	1	1	0
O14653	0	0	0	0	1
O14508	1	0	0	0	0
Q9NVH1	0	0	1	0	0
P25311	0	1	0	0	0
Q9UMY1	0	0	0	1	0
Q5W041	0	1	0	0	0
O00459	1	0	0	0	0
Q9H7P6	0	1	0	0	0
P45973	1	0	0	1	0
O75475	0	0	0	1	0
Q9NX63	0	1	1	0	0
Q70HW3	0	0	1	0	0
O00255	1	0	0	1	0
Q02224	0	0	0	1	0
P51572	0	0	0	0	1
P61165	1	0	0	0	1
Q9NWM0	0	0	0	1	0
Q6ZT12	1	0	0	0	0
P24593	0	0	0	1	0
Q9C0K3	0	1	0	0	0
Q96NB1	0	0	0	1	0
P51888	0	1	0	1	0
P56705	0	1	0	1	0
Q13416	0	0	0	1	0
P42696	0	0	0	1	0
O95571	0	0	0	1	0
P13378	0	0	0	1	0
O60931	0	1	0	0	0
P20248	1	0	0	1	0
Q9UKS7	0	0	0	1	0
Q06323	0	1	0	1	0
P10070	0	0	0	1	0
P28749	0	0	0	1	0
A9UHW6	0	0	0	1	0
P83876	0	0	0	1	0
P78426	0	1	0	1	0
Q6UB35	0	0	0	1	0
Q92985	0	0	0	1	0
P27701	0	1	0	0	0
Q96NT0	0	0	0	0	1
O00400	0	0	0	0	1
Q13889	1	0	0	1	0
O75452	0	0	0	0	1
P15884	0	0	0	1	0
P18146	0	0	0	1	0
P10074	0	0	0	1	0
P78364	1	0	0	1	0
Q8TDB6	0	0	0	1	0
Q6PD74	0	0	0	1	0
Q9H3R2	0	0	0	1	0
Q9NWK9	0	1	0	0	0
Q5JRA6	0	0	0	1	1
Q9NZM3	0	1	0	0	0
Q04323	0	0	0	0	1
Q9BXU7	0	0	0	1	0
Q86UV5	0	0	0	1	0
P30047	0	0	0	1	0
Q6UXU6	0	0	0	1	0
Q9BXJ9	1	0	0	0	0
Q14126	0	1	0	0	0
O00628	0	0	0	1	0
P25942	0	1	0	0	0
Q14165	0	0	0	0	1
Q14257	0	0	0	1	0
Q9UI26	0	0	0	1	0
A2A3K4	0	0	0	1	0
P35268	0	1	0	0	0
Q14693	0	0	1	1	1
P06746	0	0	0	1	0
Q14669	0	0	0	1	0
P22692	0	0	0	1	0
O43293	0	0	0	1	0
Q13547	0	0	0	1	0
Q14508	0	1	0	0	0
Q96KS0	0	0	0	1	0
Q8WYA6	0	0	0	1	0
Q92484	0	1	0	0	0
Q96HY7	1	0	0	1	0
Q96ST3	0	0	0	1	0
Q99592	0	0	0	1	0
Q00532	0	1	0	1	0
Q9UNY4	0	0	0	1	0
Q96DA6	0	0	1	1	0
Q9UNN5	0	0	0	1	1
P78396	1	0	0	1	0
Q14055	0	0	0	1	0
Q9P1Z0	0	0	0	1	0
Q14999	1	0	0	0	0
O15379	0	0	0	1	0
Q9NR21	0	0	0	1	0
Q9UJ68	0	1	0	1	0
Q9NZF1	0	0	0	1	0
P29459	0	0	0	1	0
P15407	0	0	0	1	0
O43623	0	0	0	1	0
O96000	0	0	1	0	0
Q9BUR4	0	0	0	1	0
Q86VZ6	0	0	0	1	0
Q6P387	0	0	0	1	0
Q9H0W9	0	1	0	1	0
Q13325	1	0	0	0	0
O00237	0	0	0	0	1
P27797	0	1	0	1	1
Q9HCH3	0	1	0	0	0
O94804	0	1	0	0	0
O94806	0	0	0	1	0
Q96S06	0	0	0	0	1
O95372	0	1	0	0	0
Q9GZS1	1	0	0	1	0
P51149	0	1	0	0	0
A1KXE4	0	1	0	0	0
Q96PY6	0	0	0	1	0
P28330	0	0	0	1	0
Q9BQG2	0	0	0	1	0
P18754	0	0	0	1	0
Q8N6L1	1	0	0	0	1
P01011	0	1	0	1	0
Q9NZ56	0	0	0	1	1
O75828	0	0	0	1	0
P05549	0	0	0	1	0
P14780	0	1	0	1	0
O14896	0	1	0	1	0
P07359	0	1	0	0	0
Q8N9N5	0	0	0	1	0
P09237	0	1	0	0	0
O75443	0	1	0	0	0
Q9H116	0	0	0	1	0
A4GXA9	0	0	0	1	0
P15173	0	0	0	1	0
Q96AT9	0	1	0	0	0
Q9NXR8	1	0	0	1	0
Q9HAT1	0	0	0	0	1
Q9Y496	0	1	0	0	0
P12830	0	1	0	0	0
Q96GW9	0	0	0	1	0
Q99829	0	1	0	1	0
O00515	0	1	0	0	0
P12821	0	1	0	0	0
Q9BW91	0	1	0	1	0
Q969Q6	0	0	0	1	0
Q99575	0	0	0	1	0
P03372	0	0	0	1	0
P09110	0	0	0	1	0
P61077	1	1	0	1	0
Q12965	0	1	0	0	0
Q8IVW6	0	0	0	1	0
P04198	0	0	0	1	0
Q16706	0	1	0	0	0
P55145	0	0	0	1	0
P04843	1	0	0	0	1
Q9UJX6	1	0	0	1	0
Q9UMR3	0	0	0	1	0
Q9Y3C1	0	0	0	1	0
Q7L0Y3	0	0	0	1	0
Q9NV58	1	0	0	0	0
Q6NXG1	0	0	0	1	0
Q969S0	0	0	0	0	1
O60701	0	1	0	1	0
Q96HE7	0	0	0	1	1
Q13190	0	0	0	0	1
O14656	0	1	0	1	1
Q9NP08	0	0	0	1	0
Q9NUK0	0	0	0	1	0
P09651	0	1	0	1	0
Q6DN12	0	0	0	1	0
Q01780	0	0	0	1	0
O95390	0	0	0	1	0
P36405	0	1	0	1	0
Q6IV72	0	0	0	1	0
O00391	0	1	0	1	0
O75592	0	0	0	1	0
Q6P2D8	0	0	0	1	0
Q719H9	0	0	0	1	0
Q9Y4B6	1	0	0	1	0
Q5T160	0	0	0	1	0
P30626	0	1	0	1	1
O75638	0	0	0	1	0
Q9NQX1	0	0	0	1	0
Q96NY9	0	0	0	1	0
P78417	0	1	0	1	0
O43633	0	1	0	0	0
Q92696	1	0	0	1	0
Q9NP73	0	0	0	0	1
Q96BA8	0	0	0	1	0
P06734	0	1	0	0	0
Q14657	0	0	0	1	0
Q86WV1	0	0	0	1	0
Q9Y619	0	0	1	0	0
Q9BWS9	0	1	0	1	0
P57082	0	0	0	1	0
O75152	0	0	0	1	0
Q8TBF4	0	0	0	1	0
Q9UGP5	0	0	0	1	0
Q92994	0	0	0	1	0
Q86UF1	0	0	0	1	0
Q08752	0	0	0	1	0
Q9UIV1	0	0	0	1	0
Q8NDV1	0	0	0	1	0
Q8TCP9	0	0	0	1	0
P60891	1	0	0	0	0
P48426	0	0	0	1	0
P30260	1	0	0	1	0
Q2M3M2	0	1	0	0	0
Q8IXI1	0	0	1	1	0
Q8IU81	0	0	0	1	0
O75607	0	0	0	1	0
Q14108	0	1	0	1	1
P26639	0	1	0	0	0
O15318	1	0	0	1	0
Q9Y2U5	0	0	0	1	0
Q04743	0	0	0	1	0
Q9NQZ2	0	0	0	1	0
Q9Y2C4	0	0	1	0	0
Q13619	1	0	0	1	0
Q9BZL6	0	0	0	1	0
P18124	0	0	0	1	0
Q330K2	0	0	1	0	0
O95084	0	1	0	1	0
P32456	0	0	0	1	0
Q9NWD9	0	0	0	1	0
Q504Y0	0	1	0	0	0
Q9UHV7	0	0	0	1	0
O15131	0	0	0	1	0
Q9UBC1	0	0	0	1	0
Q15109	0	0	0	1	0
P19838	0	0	0	1	0
P56589	0	0	0	1	0
Q92481	0	0	0	1	0
Q7Z3K6	0	0	0	1	0
P25025	0	0	0	1	0
Q9H2J4	0	0	0	1	0
Q6IA86	0	0	0	1	0
P55157	0	0	0	1	0
Q8NBJ5	0	0	0	1	0
Q9BWU1	0	0	0	1	0
Q15286	0	1	0	0	0
Q13098	0	0	0	1	0
Q96BZ9	0	0	0	0	1
Q12888	0	0	0	1	0
Q9BUF5	0	1	0	0	0
O95271	0	0	0	1	0
Q8WVM0	0	0	0	1	0
P23280	0	1	0	0	0
O75140	1	0	0	0	0
Q8TCT9	0	0	0	0	1
Q9Y2L1	0	0	0	1	0
Q5TA89	0	0	0	1	0
Q969P0	0	1	0	0	0
Q7Z2E3	0	0	0	1	0
Q05519	0	0	0	1	0
Q15149	0	1	0	0	0
Q6L8Q7	0	0	0	1	0
P56202	0	0	0	1	0
Q06210	0	1	0	0	0
Q9Y3L5	0	1	0	0	0
Q01524	0	0	0	1	0
Q96L73	0	0	0	1	0
Q96NY7	0	1	0	0	0
Q9UKI9	0	0	0	1	0
P08571	0	1	0	0	0
Q7Z419	1	0	1	0	0
P63151	0	0	0	1	0
P05783	0	1	0	0	0
P05060	0	0	0	1	0
P33897	0	0	1	0	1
P42336	1	0	0	0	0
Q96A49	0	1	0	1	0
P17509	0	0	0	1	0
Q6AZZ1	0	0	0	1	0
Q9ULW2	0	0	0	1	0
Q14320	0	0	0	1	0
Q9P2Y4	0	0	0	1	0
Q8IWA4	0	0	1	0	0
P17540	0	0	1	0	0
P31751	0	0	0	1	0
Q16236	0	0	0	1	0
Q9BQ87	0	0	0	1	0
P55854	0	0	0	1	0
Q9BRR6	0	0	0	0	1
Q9H871	1	0	0	1	0
Q14865	0	0	0	1	0
P24311	0	0	1	0	0
Q8IVU3	0	0	0	1	0
O15355	0	0	0	1	0
O95342	0	1	0	0	0
Q9BU23	0	0	0	0	1
P35711	0	0	0	1	0
P04637	1	0	0	1	0
Q16718	0	0	1	0	0
Q86UA6	0	0	0	1	0
Q5TAQ9	1	0	0	1	0
Q8N201	0	0	0	1	0
Q9H0W7	0	0	0	1	0
O60500	0	1	0	0	0
Q9UBR2	0	1	0	1	0
P61019	0	1	0	0	0
Q9UEW8	0	0	0	1	0
Q8IXM3	0	0	1	1	0
Q9BUD6	0	1	0	0	0
Q5W0Q7	0	0	0	1	0
Q9NZL3	0	0	0	1	0
Q96DV4	0	0	1	1	0
Q9NR83	0	0	0	1	0
A2A288	0	0	0	1	0
P06733	0	1	0	0	0
Q8WZ75	0	1	0	0	0
Q9H4G4	0	1	0	0	0
O00762	1	0	0	1	0
Q02985	0	1	0	0	0
Q8N653	1	0	0	0	0
Q8IX15	0	0	0	1	0
Q9P265	0	1	0	0	0
P41223	0	0	0	1	0
Q9BYM8	1	0	0	0	0
P53621	0	1	0	0	1
P04216	0	1	0	0	0
P16144	0	1	0	1	0
P18084	0	1	0	0	0
Q9UHJ9	0	0	0	0	1
Q96J02	0	1	0	1	0
P20151	0	1	0	0	0
O15156	0	0	0	1	0
Q9NRP0	1	0	0	0	1
O00716	0	0	0	1	0
P06737	0	1	0	1	0
P05362	0	1	0	0	0
Q14213	0	0	0	1	0
Q9UMS0	0	0	0	1	0
P45877	0	1	0	0	0
O95167	0	0	1	0	0
Q92685	0	0	0	0	1
Q13285	0	0	0	1	0
Q9NYQ8	0	1	0	0	0
P19440	0	1	0	0	0
Q13563	0	1	0	0	1
Q70E73	0	0	0	1	0
O14981	0	0	0	1	0
Q8WVB6	0	0	0	1	0
Q14005	0	0	0	1	0
Q1ZZU3	0	0	0	1	0
Q9NXW2	0	0	0	0	1
P15692	0	0	0	1	0
Q9Y5T5	0	0	0	1	0
Q9H3G5	0	1	0	0	0
Q8IWB6	0	1	0	0	0
Q9Y5J1	0	0	0	1	0
P10301	0	1	0	0	0
Q6PH85	1	0	0	0	0
Q01469	0	1	0	1	0
Q9Y4L1	0	1	0	1	0
P10914	0	0	0	1	0
Q9NPH5	0	0	0	1	1
Q99828	0	1	0	1	0
P16930	0	1	0	0	0
Q15361	0	0	0	1	0
Q9NYF8	0	0	0	1	0
O95466	0	1	0	0	0
Q8IY95	0	0	0	1	0
P40227	0	1	0	0	0
P41250	0	1	0	1	0
Q969F1	0	0	0	1	0
Q6PF06	0	0	0	1	0
O75563	0	0	0	1	0
P33527	0	1	0	0	0
Q16621	0	0	0	1	0
Q99677	0	0	0	1	0
Q8IZD2	0	0	0	1	0
P55199	0	0	0	1	0
Q13526	0	0	0	1	0
Q8IXB1	0	0	0	1	0
P37108	0	0	0	1	0
Q9NPD3	0	0	0	1	0
Q96SQ7	0	0	0	1	0
Q96MG7	1	0	0	1	0
P08123	0	1	0	1	0
O14862	0	0	0	1	0
Q9BX63	0	0	0	1	0
Q99447	0	0	0	0	1
P41091	0	1	0	0	0
Q96L92	0	0	0	1	0
Q16778	0	0	0	1	0
P20908	0	0	0	1	0
Q8WVN6	0	1	0	0	0
Q15545	1	0	0	1	0
Q6P587	0	0	0	1	0
Q8N3Z6	0	0	0	1	0
Q96RQ1	0	0	0	1	1
Q5HY92	0	0	0	1	0
Q9H1J7	0	1	0	1	0
Q13614	0	1	0	0	0
P51003	0	0	0	1	0
Q96HA1	0	0	0	1	0
Q14457	1	0	0	0	0
Q9UHI6	0	0	0	1	0
O75907	0	0	0	0	1
Q5T2T1	0	0	0	1	0
Q14249	0	0	1	0	0
O95563	0	0	1	0	0
Q6UW78	0	0	1	0	0
O75533	0	0	0	1	0
Q9UBD6	0	1	0	0	0
O75886	0	0	0	1	0
O15260	0	0	0	0	1
Q9Y5K8	0	1	0	0	0
Q96N77	0	0	0	1	0
Q8TBK2	0	0	0	1	0
O15533	0	0	0	0	1
P30153	0	1	0	0	0
P16591	0	0	0	1	0
Q14159	0	0	0	1	0
Q9BY12	0	0	0	1	0
Q8NER5	1	0	0	0	0
Q92890	0	0	0	1	1
Q9UNS2	0	0	0	1	0
Q9UJT9	1	0	0	0	0
Q15257	0	1	0	1	0
P00740	0	1	0	1	0
Q9Y5L4	0	0	1	1	0
Q7Z4W1	0	1	0	0	0
P55212	0	0	0	1	0
Q68EM7	0	0	0	1	0
Q9UBX5	0	1	0	0	0
Q9Y5X1	0	1	0	0	0
Q08345	0	1	0	0	0
O60763	0	0	0	1	0
Q7Z7C8	1	0	0	1	0
O96028	0	0	0	1	0
O00757	0	1	0	1	0
Q8TAQ5	0	0	0	1	0
Q9BVJ7	0	0	0	1	0
P51649	0	0	0	1	0
P61225	0	1	0	0	0
P61916	0	1	0	1	0
P53990	0	1	0	1	0
P04040	0	1	0	1	0
P23276	0	0	0	1	0
Q9UM54	1	1	0	1	0
Q9BZQ8	0	1	0	0	0
Q8N196	0	0	0	1	0
Q96RE7	0	0	0	1	0
Q8IX12	0	0	0	1	0
Q8NCV1	0	0	0	1	0
P62269	0	1	0	1	0
Q8WUM4	0	1	0	0	0
Q8IZQ1	1	0	0	1	0
Q9ULK0	0	1	0	0	0
O75165	0	1	0	0	0
Q16134	0	0	1	1	0
Q9H467	0	0	0	1	0
Q92995	0	0	0	1	0
O95633	0	0	0	1	0
P98170	0	0	0	1	0
Q9UBC9	0	1	0	0	0
Q9Y530	0	0	0	1	0
P60900	0	1	0	1	0
Q66K64	1	0	0	0	0
Q9H1C4	0	0	0	0	1
Q96A23	0	1	0	0	0
P19878	0	0	0	1	0
Q86Y39	0	0	1	0	0
O15121	0	0	0	0	1
Q07837	0	1	0	0	0
A0JLT2	0	0	0	1	0
Q9H1E3	0	0	0	1	0
P51512	0	0	0	1	0
Q01831	0	0	0	1	0
Q5VUG0	0	0	0	1	0
O14929	0	0	0	1	0
O60662	1	0	0	1	1
P50750	1	0	0	1	0
P62913	0	1	0	1	0
Q14157	1	0	0	1	0
O43543	0	0	0	1	0
P51571	0	1	0	0	1
Q96QD9	0	0	0	1	0
Q8TEL6	1	0	0	0	0
O43513	0	0	0	1	0
Q9UN36	0	1	0	0	0
P15172	0	0	0	1	0
O14832	0	0	0	1	0
Q9NWS1	0	0	0	1	0
O95967	0	1	0	0	0
P32929	0	1	0	0	0
Q9Y3D5	0	0	1	1	0
P67812	0	0	0	0	1
Q03519	0	0	0	1	1
Q13610	0	0	0	1	0
Q68CR1	0	0	0	1	0
P53675	0	1	0	0	0
Q8TEB1	1	0	0	1	0
Q6IE81	1	0	0	1	0
P53004	0	1	0	0	0
O43447	0	0	0	1	0
Q9BRQ3	0	0	0	1	0
Q7Z2W9	0	0	1	1	0
P50416	0	0	1	0	0
O00526	0	1	0	0	0
Q6ZN18	1	0	0	1	0
Q8IY42	0	0	0	1	0
Q8N465	0	0	0	1	0
P07237	0	1	0	1	0
Q9HCU9	0	0	0	1	0
Q9H9Q4	0	0	0	1	0
Q96H96	0	0	1	0	0
P57052	0	0	0	1	0
P48739	0	0	0	0	1
Q969V3	0	0	0	0	1
Q8N1F7	0	0	0	1	0
Q9H8M7	0	0	0	1	0
Q6P1J9	1	0	0	1	0
Q13461	0	0	0	1	0
P11831	0	0	0	1	0
Q8IZA3	0	1	0	1	0
Q6UX04	0	0	0	1	0
Q96JC9	0	0	0	1	0
Q9UBP6	0	0	0	1	0
Q86Y97	0	0	0	1	0
Q674X7	0	0	0	1	0
Q9NVA1	0	0	1	0	0
Q9BVP2	0	0	0	1	0
O75143	1	0	0	0	1
P11473	0	0	0	1	0
P54725	0	0	0	1	0
Q8NCW5	0	1	0	1	0
Q96CM8	0	0	0	1	0
Q8N271	0	1	0	0	0
O14647	0	0	0	1	0
P57727	0	0	0	0	1
Q6RFH5	0	0	0	1	0
Q9H981	0	0	0	1	0
P10253	0	1	0	1	0
P05455	0	0	0	1	0
Q9Y625	0	0	0	1	0
Q9NV06	1	0	0	1	0
Q9H869	0	0	0	1	0
Q9BQA1	1	0	0	1	0
O60938	0	0	0	1	0
P54762	0	1	0	0	0
Q9NQS7	0	0	0	1	0
Q9GZR5	0	0	0	0	1
Q96BR5	0	0	1	1	0
O75530	1	0	0	1	0
O60313	0	0	1	1	0
P21283	0	1	0	0	0
Q92966	0	0	0	1	0
O94777	1	0	0	0	1
Q9UBX3	0	0	1	1	0
O14867	0	0	0	1	0
P25789	0	1	0	1	0
Q15631	0	0	0	1	0
Q86WT6	0	0	0	1	0
P26374	1	0	0	1	0
Q9Y383	0	0	0	1	0
Q96DN6	0	0	0	1	0
P41212	0	0	0	1	0
O95169	0	0	1	1	0
P18206	0	1	0	1	0
Q9H307	0	0	0	1	0
Q8N5M1	0	0	0	1	0
O75131	0	1	0	1	0
P49006	0	1	0	0	0
Q9NRC8	0	0	0	1	0
O75348	0	1	0	0	0
Q13356	0	0	0	1	0
P06213	1	1	0	1	0
Q04609	0	1	0	0	0
Q13439	0	1	0	1	0
Q06330	0	0	0	1	0
Q9H0U4	0	0	0	0	1
Q92692	0	1	0	0	0
P11169	0	1	0	0	0
Q13342	0	0	0	1	0
Q15596	0	0	0	1	0
Q16566	0	1	0	1	0
Q06136	0	0	0	0	1
P49321	0	0	0	1	0
Q9H2U2	0	0	0	1	0
Q6ZMT4	0	0	0	1	0
Q93088	0	1	0	0	0
O15370	0	0	0	1	0
P11150	0	0	0	1	0
P27824	0	1	0	1	1
P51553	0	0	0	1	0
Q9HBU1	0	0	0	1	0
Q9HCC0	0	0	0	1	0
Q8N2A8	0	0	1	0	0
Q9NZN4	0	1	0	0	0
Q9UHQ1	0	0	0	1	0
P35557	0	0	0	1	0
P22894	0	0	0	1	0
O75030	0	0	0	1	0
P48730	0	0	0	1	0
Q9BX66	1	0	0	0	0
P55268	0	1	0	1	0
Q9Y2R9	0	0	1	1	0
Q01432	0	0	0	1	0
Q99873	1	0	0	1	0
Q9C037	0	0	0	1	0
P07900	0	1	0	1	0
Q9GZZ0	0	0	0	1	0
Q96Q89	0	0	0	1	0
Q9C0E2	0	0	0	1	0
Q96RS0	0	0	0	1	0
Q14139	1	0	0	0	0
P01042	0	1	0	1	0
Q96BP3	0	0	0	1	0
O95990	0	0	0	1	0
Q93034	1	0	0	0	0
P62873	0	1	0	0	0
P17661	0	1	0	0	0
O95864	0	0	0	0	1
O60711	0	0	0	1	0
Q02086	0	0	0	1	0
Q9UH17	0	0	0	1	0
P05154	0	1	0	0	0
Q7Z591	0	0	0	1	0
Q8NEP3	0	0	0	1	0
P04440	0	0	0	0	1
Q02386	0	0	0	1	0
P30613	0	1	0	0	0
P03951	0	1	0	0	0
Q10981	0	1	0	0	0
Q13895	0	0	0	1	0
Q12824	0	0	0	1	0
Q9NX04	0	0	0	1	0
Q96E11	0	0	0	1	0
O14770	0	0	0	1	0
Q96T66	0	0	0	1	0
Q16540	0	0	1	1	0
P57721	0	1	0	0	0
Q9NV88	0	0	0	1	0
Q96AZ6	0	0	0	1	0
Q8NHV9	0	0	0	1	0
Q92784	1	0	0	1	0
Q92785	1	0	0	1	0
Q1EHB4	0	1	0	0	0
P14920	0	0	1	1	0
P08603	0	1	0	0	0
P42695	0	0	0	1	0
Q02930	0	1	0	1	0
Q5VV52	0	0	0	1	0
Q15785	0	0	1	0	0
Q99595	0	0	1	1	0
P06899	0	0	0	1	0
Q96S65	0	0	0	1	0
P49756	0	0	0	1	0
Q9NZQ7	0	1	0	0	0
Q9NZI7	0	0	0	1	0
O95573	0	0	0	0	1
Q13867	0	1	0	0	0
P09016	0	0	0	1	0
Q8NG11	0	0	0	1	0
O75334	0	1	0	0	0
Q8TAD4	0	0	0	1	0
Q8WVZ7	0	0	0	0	1
Q15293	0	0	0	1	0
P07360	0	1	0	0	0
Q9Y291	0	0	1	1	0
Q8N699	0	0	0	1	0
Q9UQ13	0	0	0	1	0
Q6UUV7	0	0	0	1	0
Q9NUQ6	0	0	0	1	0
Q96GA3	0	0	0	1	0
Q9Y2Y8	0	0	0	1	0
Q8WVB3	0	1	0	0	0
Q13838	0	0	0	1	0
Q8NFZ0	1	0	0	0	0
P18848	0	0	0	1	0
O00442	0	0	0	1	0
Q96JP0	0	0	0	1	0
Q9UNZ2	0	0	0	1	0
Q8TF01	0	0	0	1	0
P47897	0	0	0	1	0
P35542	0	1	0	0	0
P54727	0	0	0	1	0
Q9C0H2	0	1	0	0	0
O15354	1	0	0	0	0
P61964	1	0	0	1	0
Q969P5	1	0	0	1	0
Q9UQM7	0	0	0	1	0
P43897	0	0	0	1	0
Q9UNU6	0	0	0	0	1
P30279	1	0	0	0	0
P04196	0	1	0	1	0
P00491	0	1	0	1	0
Q96CV9	0	0	0	1	0
P05388	0	1	0	0	0
Q8IYS5	0	1	0	1	0
Q9HD20	0	0	0	0	1
Q96AQ8	0	0	1	0	0
P56192	0	1	0	1	0
Q6NXT6	0	0	0	0	1
Q9NVX2	0	0	0	1	0
O00144	0	0	1	0	1
Q16394	0	0	0	0	1
Q96G03	0	1	0	1	0
Q9NYL5	0	0	0	0	1
Q9P1U1	0	1	0	0	0
P02689	0	1	0	0	0
Q6BCY4	0	0	0	0	1
Q9NRG9	0	0	0	1	0
Q9NQ90	0	0	0	1	0
Q99814	0	0	0	1	0
Q15118	0	0	0	1	0
P01100	0	0	0	1	0
Q86UZ6	0	0	0	1	0
Q9Y314	0	0	0	1	0
A0AVK6	0	0	0	1	0
Q02846	0	0	0	0	1
Q9UM00	0	0	0	0	1
P35754	0	1	0	0	0
Q9HB90	0	0	0	1	0
Q969X6	0	0	0	1	0
Q9Y5B9	0	0	0	1	0
Q8NBS9	0	1	0	1	0
Q96SL4	0	0	0	1	0
Q14697	0	1	0	1	0
Q8WW38	0	0	0	1	0
P13861	1	1	0	0	0
Q6B0I6	1	0	0	1	0
Q14764	0	1	0	1	0
P14653	0	0	0	1	0
Q8NCD3	0	0	0	1	0
P36955	0	1	0	0	0
Q9Y234	0	0	0	1	0
Q9P0I2	0	0	0	0	1
P21796	0	1	1	1	0
O95248	0	0	0	1	1
Q96S53	0	0	0	1	0
Q9NPC8	0	0	0	1	0
Q5U5X0	0	0	1	1	0
P13747	0	1	0	0	0
Q16659	0	0	0	1	0
O94916	0	0	0	1	0
Q12860	0	1	0	0	0
Q7Z3K3	1	0	0	1	0
Q9H840	0	0	0	1	0
Q99729	0	0	0	1	0
Q15797	0	0	0	1	0
Q9UJ70	0	1	0	0	0
Q8WXS3	0	0	0	1	0
P49459	1	0	0	1	0
P13984	1	0	0	1	0
Q9H6R4	0	0	0	1	0
P10768	0	1	0	1	0
O00764	0	1	0	1	0
Q5VTE6	0	0	0	1	0
Q00059	0	0	0	1	0
Q9H4I9	0	0	1	1	0
P16035	0	0	0	1	0
Q9P2J9	0	0	0	1	0
Q92625	0	0	0	1	0
O43791	1	0	0	1	0
Q8TDI0	0	0	0	1	0
P15121	0	1	0	1	0
P56703	0	1	0	1	0
Q9BX10	0	0	0	1	0
Q01518	0	1	0	1	0
P30049	0	0	1	1	0
P20393	0	0	0	1	0
P10155	0	0	0	1	0
Q9NP81	0	0	0	1	0
O60663	0	0	0	1	0
