Protein_Id	GO:0031981	GO:0000228	GO:0070062	GO:0015630	GO:0005768
Q92481	1	1	0	0	0
P56589	1	0	0	0	0
Q8IYM1	0	0	0	1	0
Q7Z3K6	1	0	0	0	0
P25025	1	0	0	1	0
Q9H2J4	1	0	0	0	0
Q6IA86	1	0	0	0	0
Q9BWU1	1	0	0	0	0
Q15286	0	0	1	0	1
Q13098	1	0	0	0	0
Q12888	1	0	0	0	0
Q9BUF5	0	0	1	1	0
O95271	1	1	0	1	0
O95613	0	0	0	1	0
P23280	0	0	1	0	0
Q9Y5A9	0	0	0	1	0
Q9Y2L1	1	0	0	0	0
Q5TA89	1	1	0	0	0
Q969P0	0	0	1	0	0
Q7Z2E3	1	1	0	0	0
Q9NP90	0	0	0	0	1
Q05519	1	0	0	0	0
Q15149	0	0	1	0	0
Q06210	0	0	1	0	0
Q9Y3L5	0	0	1	0	1
Q0P6D6	0	0	0	1	0
Q9UH03	0	0	0	1	0
Q96L73	1	0	0	0	0
Q9UKI9	1	1	0	0	0
Q96NY7	0	0	1	0	0
P08571	0	0	1	0	1
P63151	1	0	0	0	0
P05783	0	0	1	1	0
Q96A49	1	0	1	0	0
P17509	1	1	0	0	0
Q6AZZ1	1	0	0	0	0
Q14320	1	0	0	0	0
Q9ULW2	1	0	0	0	0
Q86YJ7	0	0	0	0	1
Q9P2Y4	1	0	0	0	0
P31751	1	0	0	0	0
Q16236	1	1	0	1	0
Q3B820	0	0	0	1	0
Q9BQ87	1	0	0	0	0
P55854	1	0	0	0	0
Q9H871	1	0	0	0	0
Q14865	1	0	0	0	0
Q8IVU3	1	0	0	0	0
O15355	1	0	0	0	0
O95342	0	0	1	0	0
P35711	1	1	0	0	0
P04637	1	1	0	0	0
O43896	0	0	0	1	0
Q86UA6	1	0	0	0	0
Q5TAQ9	1	0	0	0	0
Q9H0I3	0	0	0	1	0
Q8N201	1	0	0	0	0
Q9H0W7	1	1	0	0	0
O60500	0	0	1	0	0
Q9UBR2	0	0	1	0	0
P61019	0	0	1	0	0
Q9UEW8	1	0	0	0	0
Q9BUD6	0	0	1	0	0
Q5W0Q7	1	0	0	0	0
Q9NZL3	1	0	0	0	0
Q9NR83	1	0	0	0	0
A2A288	1	0	0	0	0
Q9H1H9	0	0	0	1	1
Q8IZ08	0	0	0	0	1
P06733	0	0	1	0	0
Q8WZ75	0	0	1	0	0
Q96JE9	0	0	0	1	0
Q9H4G4	0	0	1	0	0
O00762	1	0	0	0	0
Q02985	0	0	1	0	0
Q8N653	0	0	0	0	1
Q8IX15	1	1	0	0	0
Q9P265	0	0	1	0	0
P41223	1	1	0	0	0
Q8IZ07	0	0	0	0	1
P53621	0	0	1	0	0
P04216	0	0	1	0	0
P16144	1	0	1	0	0
P18084	0	0	1	0	0
Q5JTW2	0	0	0	1	0
Q96J02	1	0	1	0	1
P20151	0	0	1	0	0
O15156	1	0	0	0	0
Q5VV43	0	0	0	0	1
O00716	1	1	0	0	0
P06737	0	0	1	0	0
P05362	0	0	1	0	0
Q9NX76	0	0	0	0	1
Q9UMS0	1	0	0	0	0
P45877	0	0	1	0	0
Q13285	1	1	0	0	0
Q9NYQ8	0	0	1	0	0
P19440	0	0	1	0	0
Q96GS6	0	0	0	0	1
Q70E73	1	0	0	0	0
Q13563	0	0	1	1	0
O14981	1	0	0	0	0
Q8WVB6	1	0	0	0	0
Q14005	1	0	0	0	0
Q1ZZU3	1	1	0	0	0
Q96M29	0	0	0	1	0
Q9Y5T5	1	0	0	0	0
Q9H3G5	0	0	1	0	0
P20794	0	0	0	1	0
Q5SQI0	0	0	0	1	0
Q8IWB6	0	0	1	0	0
Q9Y5J1	1	0	0	0	0
P10301	0	0	1	0	0
Q01469	1	0	1	0	0
Q9NPH5	1	0	0	0	0
P10914	1	1	0	0	0
Q9Y4L1	0	0	1	0	0
Q8TD08	0	0	0	1	0
Q99828	1	0	1	1	0
P16930	0	0	1	0	0
Q15361	1	0	0	0	0
Q9NYF8	1	0	0	0	0
Q9Y366	0	0	0	1	0
O95466	0	0	1	0	0
Q8IY95	1	0	0	0	1
Q969F1	1	0	0	0	0
P41250	0	0	1	0	0
Q6PF06	1	0	0	0	0
P40227	0	0	1	1	0
O75563	1	0	0	0	0
P33527	0	0	1	0	0
Q16621	1	1	0	0	0
Q9NRW7	0	0	0	0	1
Q99677	1	0	0	0	0
Q8IZD2	1	0	0	0	0
P55199	1	0	0	0	0
Q13526	1	0	0	0	0
Q9NPD3	1	0	0	0	0
Q96SQ7	1	1	0	0	0
Q96MG7	1	0	0	0	0
O14613	0	0	0	1	0
P08123	0	0	1	0	0
O14862	1	0	0	0	0
Q9BX63	1	0	0	0	0
Q9BZJ8	0	0	0	0	1
P41091	0	0	1	0	0
Q96L92	1	0	0	0	1
Q16778	1	0	0	0	0
Q86Y82	0	0	0	0	1
Q8WVN6	0	0	1	0	0
Q15545	1	0	0	0	0
Q6P587	1	0	0	0	0
Q8N3Z6	1	0	0	0	0
Q96RQ1	1	0	0	0	0
Q5HY92	1	0	0	0	0
P51003	1	0	0	0	0
Q9H1J7	0	0	1	0	0
Q13614	0	0	1	0	0
P63167	0	0	0	1	0
Q96HA1	1	0	0	0	0
Q9UHI6	1	0	0	0	0
Q14457	0	0	0	0	1
Q5T2T1	1	0	0	0	0
O75533	1	0	0	0	0
O75886	1	0	0	0	1
Q9UBD6	0	0	1	0	0
Q86XE0	0	0	0	0	1
Q96N77	1	0	0	0	0
Q8TBK2	1	0	0	0	0
Q9Y5K8	0	0	1	1	0
Q00536	0	0	0	1	0
P30153	0	0	1	1	0
P16591	1	1	0	1	0
Q14159	1	1	0	0	0
Q9BY12	1	0	0	0	0
Q9UNS2	1	0	0	0	0
Q92890	1	0	0	0	0
Q9NYM9	0	0	0	0	1
Q9UJT9	0	0	0	1	0
Q15257	1	0	1	0	0
P00740	0	0	1	0	0
Q9Y5L4	1	0	0	0	0
O14863	0	0	0	0	1
Q7Z4W1	0	0	1	1	0
P55212	1	0	0	0	0
Q68EM7	1	0	0	0	0
Q9UBX5	0	0	1	0	0
Q9Y5X1	0	0	1	0	0
O60763	1	0	0	0	0
Q08345	0	0	1	0	0
Q7Z7C8	1	0	0	0	0
O96028	1	0	0	0	0
O00757	1	0	1	0	0
Q8TAQ5	1	0	0	0	0
Q9BVJ7	1	0	0	0	0
P61225	0	0	1	0	1
P61916	0	0	1	0	0
P53990	0	0	1	1	0
P51797	0	0	0	0	1
Q96ED9	0	0	0	1	0
P04040	0	0	1	0	0
P23276	1	0	0	0	0
Q9UM54	1	0	1	0	0
Q9BZQ8	0	0	1	0	0
Q8WVS4	0	0	0	1	0
Q9Y6D5	0	0	0	1	1
Q8N196	1	1	0	0	0
Q96RE7	1	0	0	0	0
Q8IX12	1	0	0	0	0
Q9UJ71	0	0	0	0	1
Q8NCV1	1	0	0	0	0
P62269	1	0	1	0	0
Q8WUM4	0	0	1	0	0
Q8IZQ1	1	0	0	0	0
Q9ULK0	0	0	1	0	0
O75165	0	0	1	0	1
Q9H467	1	0	0	0	0
Q92995	1	0	0	0	0
O95633	1	0	0	0	0
P98170	1	0	0	0	0
Q9UBC9	0	0	1	0	0
Q9Y530	1	0	0	0	0
P60900	1	0	1	0	0
Q9H1C4	0	0	0	0	1
Q96A23	0	0	1	0	0
P19878	1	0	0	0	0
Q96RK4	0	0	0	1	0
P59282	0	0	0	1	0
Q86VH2	0	0	0	1	0
Q07837	0	0	1	0	0
O60733	0	0	0	1	0
A0JLT2	1	0	0	0	0
Q9H1E3	1	1	0	0	0
Q01831	1	0	0	0	0
Q5VUG0	1	0	0	0	0
O14929	1	1	0	0	0
Q13596	0	0	0	0	1
O60662	1	0	0	0	0
P50750	1	1	0	0	0
P62913	1	0	1	0	0
Q14157	1	0	0	0	0
O43543	1	0	0	1	0
P51571	0	0	1	0	0
Q96QD9	1	0	0	0	0
O43513	1	0	0	0	0
Q9UN36	0	0	1	0	0
P15172	1	1	0	0	0
Q9NWS1	1	0	0	0	0
O95967	0	0	1	0	0
P32929	0	0	1	0	0
Q03519	1	0	0	0	0
Q13610	1	0	0	0	0
Q68CR1	1	0	0	0	0
Q6P1K1	0	0	0	0	1
P53675	0	0	1	1	1
Q8TEB1	1	0	0	0	0
Q6IE81	1	0	0	1	0
P53004	0	0	1	0	0
Q96LZ7	0	0	0	1	0
O43447	1	0	0	0	0
Q9BRQ3	1	0	0	0	0
O00526	0	0	1	0	0
Q6ZN18	1	1	0	0	0
Q8IY42	1	0	0	0	0
P07237	0	0	1	0	0
Q9HCU9	1	1	0	0	0
Q9H9Q4	1	0	0	0	0
P57052	1	0	0	0	0
Q8N1F7	1	0	0	0	0
Q9H8M7	1	0	0	0	0
Q6P1J9	1	1	0	0	0
P11831	1	0	0	0	0
Q13461	1	1	0	0	0
Q8IZA3	1	0	1	0	0
Q9UJY4	0	0	0	0	1
Q6UX04	1	0	0	0	0
Q96JC9	1	0	0	0	0
Q9UBP6	1	0	0	0	0
Q86Y97	1	1	0	0	0
Q674X7	1	0	0	0	0
Q9BVP2	1	0	0	0	0
P11473	1	1	0	0	0
P54725	1	0	0	1	0
Q8NCW5	1	0	1	0	0
O14647	1	0	0	0	0
Q8N271	0	0	1	0	0
Q8NHX9	0	0	0	0	1
O95214	0	0	0	0	1
Q9H981	1	1	0	1	0
Q6RFH5	1	0	0	0	0
P10253	0	0	1	0	0
P05455	1	1	0	0	0
Q9NV06	1	0	0	1	0
Q9H869	1	1	0	0	0
Q9BQA1	1	0	0	0	0
Q9NQS7	1	0	0	1	0
P54762	0	0	1	0	1
Q6ZN84	0	0	0	1	0
O75147	0	0	0	1	0
Q96BR5	1	0	0	0	0
O75530	1	0	0	0	0
O60313	1	0	0	0	0
P21283	0	0	1	0	0
Q3YEC7	0	0	0	1	0
Q92966	1	0	0	0	0
O95684	0	0	0	1	0
Q9UBX3	1	0	0	0	0
O14867	1	1	0	0	0
P25789	1	0	1	0	0
Q15631	1	0	0	0	0
Q86WT6	1	0	0	0	0
P26374	1	0	0	0	0
Q8IUC6	0	0	0	0	1
Q9Y383	1	0	0	0	0
Q96DN6	1	0	0	0	0
P41212	1	1	0	0	0
P18206	0	0	1	0	0
Q7Z4S6	0	0	0	1	0
Q9H307	1	0	0	0	0
Q8N5M1	1	0	0	0	0
O75131	1	0	1	0	0
Q9NRC8	1	1	0	0	0
P49006	0	0	1	0	0
O75348	0	0	1	0	0
Q13356	1	0	0	0	0
P06213	1	0	1	0	1
Q04609	0	0	1	0	0
Q13439	1	0	1	0	0
Q06330	1	1	0	0	0
Q92692	0	0	1	0	0
P11169	0	0	1	0	0
Q15596	1	1	0	0	0
Q13342	1	0	0	0	0
Q16566	1	0	1	0	0
P04629	0	0	0	0	1
P49321	1	1	0	0	0
Q6ZMT4	1	0	0	0	0
Q93088	0	0	1	0	0
Q15080	0	0	0	0	1
O15370	1	1	0	0	0
Q8N157	0	0	0	1	0
P27824	0	0	1	0	0
P51553	1	0	0	0	0
Q9HBU1	1	1	0	0	0
Q9NZN4	0	0	1	1	1
Q9UHQ1	1	0	0	0	0
P35557	1	0	0	0	0
O43747	0	0	0	0	1
O75030	1	1	0	0	0
P48730	1	0	0	1	0
Q9BX66	0	0	0	1	0
P55268	0	0	1	0	0
Q99873	1	0	0	0	0
Q6IQ19	0	0	0	1	0
Q9UNH7	0	0	0	0	1
Q9C037	1	0	0	0	0
P07900	1	0	1	0	0
Q9GZZ0	1	1	0	0	0
Q96Q89	1	0	0	1	0
Q9C0E2	1	0	0	0	0
Q96RS0	1	0	0	0	0
P01042	0	0	1	0	0
Q96BP3	1	0	0	0	0
O95990	1	0	0	0	0
P62873	0	0	1	0	0
Q9P0T7	0	0	0	0	1
P17661	0	0	1	0	0
O60711	1	0	0	0	0
Q02086	1	1	0	0	0
Q9UH17	1	0	0	0	0
P05154	0	0	1	0	0
Q7Z591	1	0	0	1	0
Q8NEP3	1	0	0	0	0
Q96E17	0	0	0	0	1
Q02386	1	0	0	0	0
P30613	0	0	1	0	0
P03951	0	0	1	0	0
Q10981	0	0	1	0	0
Q13895	1	0	0	0	0
Q12824	1	1	0	0	0
Q9NX04	1	0	0	0	0
O14770	1	1	0	0	0
Q96PN6	0	0	0	1	0
Q16540	1	0	0	0	0
Q9NV88	1	0	0	0	0
P57721	0	0	1	0	0
Q96AZ6	1	0	0	0	0
Q8NHV9	1	1	0	0	0
Q92784	1	1	0	0	0
Q92785	1	1	0	1	0
Q1EHB4	0	0	1	0	0
Q9P2P5	0	0	0	1	0
P08603	0	0	1	0	0
P42695	1	1	0	0	0
Q0VGL1	0	0	0	0	1
Q9Y5W8	0	0	0	0	1
Q02930	1	1	1	0	0
Q5VV52	1	0	0	0	0
Q99595	1	0	0	0	0
P35125	0	0	0	0	1
P06899	1	0	0	0	0
Q96S65	1	1	0	0	0
P49756	1	0	0	0	0
Q9NZQ7	0	0	1	0	1
Q9NZI7	1	1	0	0	0
Q13867	0	0	1	0	0
P09016	1	1	0	0	0
O75334	0	0	1	0	0
Q8TAD4	1	0	0	0	0
Q8WVZ7	0	0	0	0	1
P07360	0	0	1	0	0
Q8N699	1	0	0	0	0
Q9UQ13	1	0	0	0	0
Q6UUV7	1	0	0	0	0
Q9NUQ6	1	0	0	0	0
Q96GA3	1	0	0	0	1
Q13838	1	0	0	0	0
P18848	1	1	0	1	0
O00442	1	0	0	0	0
Q96JP0	1	0	0	0	0
Q8TF01	1	0	0	0	0
Q9UNZ2	1	0	0	0	0
P35542	0	0	1	0	0
P54727	1	0	0	0	0
Q9C0H2	0	0	1	0	0
P61964	1	0	0	0	0
Q969P5	1	0	0	0	0
Q9UQM7	1	0	0	0	0
P43897	1	0	0	0	0
P00491	0	0	1	0	0
P04196	0	0	1	0	1
Q96CV9	1	0	0	0	1
P05388	0	0	1	0	0
Q8IYS5	0	0	1	0	0
A6NKF1	0	0	0	1	0
P56192	1	0	1	0	0
Q6NXT6	0	0	0	1	0
Q9NVX2	1	0	0	0	0
Q96G03	0	0	1	0	0
Q9P1U1	0	0	1	0	0
P02689	0	0	1	0	0
Q9NP97	0	0	0	1	0
O60333	0	0	0	1	0
Q9NRG9	1	0	0	1	0
Q9NQ90	1	0	0	0	0
Q99814	1	1	0	0	0
P01100	1	1	0	0	0
Q15118	1	0	0	0	0
P35670	0	0	0	0	1
Q86UZ6	1	1	0	0	0
Q9Y314	1	0	0	0	0
A0AVK6	1	1	0	0	0
Q9HB90	1	0	0	0	1
Q969X6	1	0	0	0	0
P35754	0	0	1	0	0
Q9Y5B9	1	0	0	0	0
Q8NBS9	0	0	1	0	0
Q8IVT2	0	0	0	1	0
Q14697	0	0	1	0	0
Q8WW38	1	1	0	0	0
P13861	0	0	1	1	0
Q6B0I6	1	0	0	0	0
Q14764	0	0	1	0	0
P14653	1	1	0	0	0
Q8NCD3	1	0	0	0	0
P36955	0	0	1	0	0
P21796	0	0	1	0	0
O95248	1	0	0	0	0
Q96S53	1	0	0	0	0
Q9NPC8	1	1	0	0	0
Q16659	1	0	0	0	0
O94916	1	1	0	0	0
P13747	0	0	1	0	0
Q9H840	1	0	0	0	0
Q7Z3K3	1	1	0	0	0
Q12860	0	0	1	0	0
Q99729	1	0	0	0	0
Q15797	1	1	0	0	0
Q9UJ70	0	0	1	0	0
Q8WXS3	1	0	0	0	0
P49459	1	1	0	0	0
P13984	1	0	0	1	0
Q9H6R4	1	1	0	0	0
P10768	0	0	1	0	0
O00764	1	0	1	0	0
Q5VTE6	1	0	0	0	0
Q9H4I9	1	0	0	0	0
Q92625	1	0	0	0	0
O43791	1	0	0	0	0
Q8TDI0	1	1	0	0	0
P15121	1	0	1	0	0
P56703	0	0	1	0	0
Q01518	0	0	1	0	0
Q8TD16	0	0	0	1	0
P20393	1	1	0	0	0
P10155	1	0	0	0	0
O60663	1	1	0	0	0
Q8TAT5	1	0	0	0	0
Q9Y4W2	1	0	0	0	0
Q9H165	1	0	0	0	0
Q8WXW3	0	0	0	1	0
Q9Y4P8	1	0	0	0	0
Q9NTI2	1	0	0	0	0
Q14686	1	0	0	0	0
O95947	1	1	0	0	0
Q06587	1	0	0	0	0
Q12873	1	1	0	1	0
Q8NCN2	1	0	0	0	0
Q9UIC8	1	0	0	0	0
P41145	1	0	0	0	0
P43652	0	0	1	0	0
Q9BUI4	1	0	0	0	0
Q8N684	1	0	0	0	0
Q96BI3	0	0	0	0	1
O43820	0	0	0	0	1
Q6IQ49	1	0	0	0	0
P18054	0	0	1	0	0
Q7Z3T8	0	0	0	0	1
P08574	1	0	0	0	0
Q9H9J2	1	0	0	0	0
P08185	0	0	1	0	0
Q16363	0	0	1	0	0
P62847	1	0	0	0	0
Q13444	0	0	1	0	0
P08246	0	0	1	0	0
Q8IVU9	0	0	0	1	0
Q93099	0	0	1	0	0
P24539	1	0	0	0	0
Q9Y274	0	0	1	0	0
Q6P4I2	0	0	0	1	0
Q8N543	1	0	0	0	0
Q9NVS9	1	0	0	0	0
P26641	0	0	1	0	0
Q96AW1	0	0	0	0	1
Q14774	1	1	0	0	0
P30520	0	0	1	0	0
O95551	1	0	0	0	0
P06702	1	0	1	0	0
O15372	0	0	1	0	0
O43325	1	0	0	0	0
Q9H6X2	0	0	0	0	1
Q9Y6X6	1	0	0	0	0
Q9UBS0	1	0	0	0	0
Q9Y3C7	1	0	0	0	0
P29460	0	0	0	0	1
Q63HQ0	0	0	0	0	1
P50221	1	1	0	0	0
Q7Z6Z7	1	0	1	0	0
Q9HCH0	0	0	0	1	0
A6NHG4	0	0	1	0	0
Q6PJG2	1	0	0	0	0
Q9H9J4	1	0	0	0	0
Q7Z3U7	0	0	1	0	0
P07864	0	0	1	0	0
Q6UVJ0	0	0	0	1	0
Q13905	0	0	0	0	1
Q9UL16	1	0	0	0	0
Q9Y3T9	1	0	0	0	0
Q8NCE0	1	0	0	1	0
Q9H0X4	0	0	1	0	0
Q8NEY4	0	0	1	0	0
Q96D46	1	0	0	0	0
P16520	0	0	1	0	0
Q7Z6V5	1	0	0	0	0
Q8N5C8	0	0	1	0	1
O75177	1	0	0	0	0
P11117	0	0	1	0	0
Q9GZP8	1	0	0	0	0
Q9UK41	0	0	1	0	1
Q9NWW5	1	0	0	0	0
Q13153	1	0	0	0	0
Q9UKD1	1	1	0	0	0
Q9H5X1	1	0	0	0	0
Q9H4D5	1	0	0	0	0
A0AVF1	0	0	0	1	0
P38405	0	0	1	0	0
Q8TCG2	0	0	0	0	1
Q15696	1	0	0	0	0
P24666	0	0	1	0	0
Q15287	1	0	0	0	0
Q99856	1	0	0	0	0
Q8IZV2	1	0	0	0	0
Q96FF9	1	1	0	0	0
O60682	1	1	0	0	0
O60583	1	0	0	0	0
Q8IXQ5	1	0	0	0	0
Q9NS87	0	0	0	1	0
Q7L7X3	0	0	1	1	0
Q7L2K0	0	0	0	1	0
P40424	1	1	0	0	0
Q5JTH9	1	0	0	0	0
Q99567	1	0	0	0	0
Q9UJU2	1	0	0	0	0
Q86UN2	0	0	1	0	0
Q68CJ9	1	1	0	0	0
Q6BEB4	1	1	0	0	0
P07942	0	0	1	0	0
P57729	0	0	0	0	1
Q7KZ85	1	0	0	0	0
Q9NUS5	1	0	0	0	1
P31942	1	0	0	0	0
Q8N0Z6	1	0	0	0	0
P14921	1	1	0	0	0
Q9NTK5	0	0	1	1	0
Q9BS26	0	0	1	0	0
P54920	0	0	1	0	0
Q01892	1	1	0	0	0
Q9Y5L3	0	0	1	0	0
Q969H6	1	0	0	0	0
Q9BXS5	0	0	1	0	0
Q4G0J3	1	0	0	0	0
P62424	1	0	0	0	0
Q6PRD7	1	0	0	0	0
O95998	0	0	1	0	0
Q9BYU1	1	1	0	0	0
Q14781	1	0	0	0	0
Q16875	1	0	0	0	0
P43686	1	0	0	0	0
Q02763	0	0	0	1	0
Q8WXI2	0	0	1	0	0
Q8N961	1	0	0	0	0
P50402	1	0	0	1	0
Q96PU5	1	0	1	0	0
Q9BZI1	1	1	0	0	0
P13716	0	0	1	0	0
Q96RY7	0	0	0	1	0
Q9H2A2	0	0	1	0	0
Q9NX18	1	0	0	0	0
Q86XR8	0	0	0	1	0
Q9UH73	1	1	0	0	0
Q9UK80	1	0	0	0	0
P61769	0	0	1	0	1
Q9BQ04	1	0	0	0	0
Q14914	0	0	1	0	0
Q9H6Z9	1	0	0	0	0
Q13115	1	0	0	0	0
Q6IEG0	1	0	0	0	0
Q8WTT2	1	0	0	0	0
P43699	1	1	0	0	0
O15151	1	0	0	0	0
P55000	0	0	1	0	0
Q5T7B8	0	0	0	1	0
Q08AD1	0	0	0	1	0
Q9P086	1	0	0	0	0
Q5C9Z4	1	0	0	0	0
O43491	1	0	1	0	0
A6NC98	0	0	0	1	0
Q8TCX1	0	0	0	1	0
O43435	1	1	0	0	0
Q5VZK9	1	0	1	0	1
P62993	1	0	1	0	1
Q16853	0	0	0	0	1
Q3B726	1	0	0	0	0
Q9UPV0	1	0	0	1	0
P51449	1	1	0	0	0
O75363	0	0	1	0	0
Q16827	0	0	1	0	0
Q9UHC6	0	0	0	0	1
Q9UHG3	0	0	1	0	0
P51825	1	0	0	0	0
Q9BTP7	1	0	0	0	0
Q99816	1	0	1	0	1
Q9ULX3	1	0	0	0	0
Q9UKN7	0	0	1	0	0
P00338	0	0	1	0	0
P29373	1	0	1	0	0
Q9HCS4	1	0	0	0	0
Q9BVC6	0	0	1	0	0
P62837	0	0	1	0	0
Q96RU7	1	0	0	0	0
Q9UNQ0	1	0	0	0	0
P55290	0	0	1	0	0
Q96CW5	0	0	0	1	0
Q9ULX5	1	0	0	0	1
O75110	0	0	0	0	1
Q9NZA1	0	0	1	0	0
O75781	1	0	0	0	0
P35716	1	1	0	0	0
P37837	0	0	1	0	0
Q969L2	0	0	1	0	0
Q9H2G4	1	0	0	0	0
Q9Y5S8	0	0	0	0	1
Q8WVQ1	0	0	1	0	0
P62879	0	0	1	0	0
P09958	0	0	1	0	0
Q9BTE3	1	1	0	0	0
Q96C86	1	0	0	0	0
Q70EL2	1	0	0	0	0
Q6P2C8	1	0	0	0	0
Q9UBN7	1	0	0	1	1
Q15003	1	1	0	0	0
Q06547	1	0	0	0	0
Q8N5J4	1	1	0	0	0
P54253	1	0	0	0	0
P30281	1	0	0	0	0
Q99675	1	0	0	0	0
O60909	1	0	0	0	0
P01241	0	0	0	0	1
P11171	1	0	0	1	0
P59190	0	0	1	0	1
Q14004	1	1	0	0	0
P00966	0	0	1	0	0
O14638	0	0	1	0	0
Q10587	1	1	0	0	0
O43187	0	0	0	0	1
P20645	0	0	0	0	1
Q96GG9	1	0	0	0	0
P50991	1	0	1	1	0
P04083	1	0	1	0	1
O43264	0	0	0	1	0
O94832	0	0	1	0	1
Q9H7Z6	1	1	0	0	0
P49747	0	0	1	0	0
Q9NWF9	1	0	0	0	0
Q9H8H2	1	0	0	0	0
Q7L5D6	1	0	0	0	0
P84098	1	0	0	0	0
O14975	0	0	1	0	0
O75444	1	1	0	0	0
O95926	1	0	0	0	0
P00738	0	0	1	0	0
P52701	1	0	0	0	0
P09525	0	0	1	0	0
P09972	0	0	1	0	0
Q96AY2	1	1	0	0	0
P62249	1	0	1	0	0
Q15370	1	0	0	0	0
Q9NQX7	0	0	1	0	0
P36222	0	0	1	0	0
Q92681	1	0	0	0	0
Q05925	1	1	0	0	0
Q8TD19	0	0	0	1	0
Q5SY16	1	0	0	0	0
P09382	0	0	1	0	0
P31941	1	0	0	0	0
Q8TBZ6	1	0	1	0	0
P17931	0	0	1	0	0
P78346	1	0	0	0	0
P35637	1	0	0	0	0
Q13616	1	0	0	0	0
Q92503	1	0	0	0	0
P31323	0	0	1	1	0
P35858	0	0	1	0	0
Q9NP87	1	0	0	0	0
O95238	1	1	0	0	0
Q96G01	0	0	0	1	0
Q9BTV5	0	0	0	1	0
O60760	1	0	0	0	0
Q9UHE8	0	0	0	0	1
P82914	1	0	0	0	0
Q92841	1	0	0	0	0
P63279	1	1	0	0	0
Q15555	0	0	0	1	0
Q9H5P4	1	0	0	0	0
Q9BZR9	1	0	0	0	0
O75841	0	0	1	0	0
Q9Y265	1	1	1	0	0
Q9BRU2	1	0	0	0	0
P42568	1	0	1	0	0
Q96MF7	1	0	0	0	0
Q9NYA1	0	0	0	0	1
P07911	0	0	1	1	0
Q9Y646	0	0	1	0	0
Q13228	1	0	1	0	0
Q8WXD5	1	0	0	0	0
Q9H2K2	1	1	0	1	0
P56537	1	0	1	0	0
Q9Y5K6	1	0	1	0	0
O14607	1	1	0	0	0
Q9BXP2	0	0	1	0	0
Q8NBP7	0	0	0	0	1
Q16186	1	0	0	0	0
O15522	1	1	0	0	0
Q04837	0	0	1	0	0
Q8NI99	0	0	1	0	0
P20749	1	0	0	0	0
Q7Z5W3	1	0	0	0	0
Q13887	1	1	0	0	0
Q16644	1	0	0	0	0
Q9H2A3	1	1	0	0	0
Q9NQT8	0	0	0	1	0
P23468	0	0	1	0	0
P02743	0	0	1	0	0
Q9NXC5	1	0	0	0	0
Q8NBB4	1	1	0	0	0
P16519	1	0	0	0	0
O43707	1	0	1	0	0
Q6P5S2	0	0	1	0	0
P19256	0	0	1	0	0
Q9NS91	1	0	0	1	0
Q9H1I8	1	0	0	0	0
Q9BQ65	1	0	0	0	0
P07384	0	0	1	0	0
Q9UNT1	0	0	0	1	0
Q5VWP3	1	0	0	0	0
O43593	1	0	0	0	0
Q9BU19	1	0	0	0	0
Q7KZF4	0	0	1	0	0
P56715	0	0	0	1	0
Q9UK33	1	1	0	0	0
P02671	0	0	1	0	0
P35968	0	0	0	0	1
Q96BN2	1	0	0	0	0
Q8NA72	1	0	0	1	0
Q6UXN9	1	1	0	0	0
Q15573	1	0	0	1	0
Q6EKJ0	1	0	0	0	0
Q8NA31	1	1	0	0	0
Q9H4B4	1	0	0	1	0
P50281	0	0	0	0	1
Q96T76	1	0	0	1	0
Q99543	1	0	0	0	0
O94888	1	0	0	0	0
Q93050	1	0	1	0	1
Q96HR8	1	0	0	0	0
Q9UBY9	1	0	0	0	0
P16401	1	1	0	0	0
P57073	1	1	0	0	0
Q9NYY3	0	0	0	1	0
Q96CA5	1	0	0	1	0
P54802	0	0	1	0	0
O43709	1	0	0	0	0
Q15582	0	0	1	0	0
Q9ULZ3	1	0	0	0	0
Q12946	1	1	0	0	0
Q8NB78	1	1	0	0	0
Q7L190	1	0	0	0	0
O43776	0	0	1	0	0
P26358	1	0	0	0	0
P28070	1	0	1	0	0
P62333	1	0	1	0	0
Q04671	0	0	0	0	1
Q9H161	1	1	0	0	0
Q9ULZ2	1	0	0	0	0
Q96DU7	1	0	0	0	0
P19387	1	0	0	1	0
P21291	0	0	1	0	0
O15527	1	0	0	0	0
O94851	0	0	0	1	0
Q92905	1	0	0	0	0
O75600	1	0	0	0	0
Q6IPT4	1	0	0	0	0
O43592	1	0	0	0	0
O95954	0	0	1	0	0
P50747	1	0	0	0	0
Q9HD42	1	1	1	1	1
Q9H5N1	0	0	0	1	0
Q8TCE9	1	0	0	0	0
Q7Z6K1	1	1	0	0	0
P22079	0	0	1	0	0
Q9NRR5	1	0	0	0	0
Q8N693	1	1	0	0	0
Q12774	1	0	0	0	0
Q8IWU2	0	0	0	0	1
Q8IYB3	1	0	0	0	0
P51606	0	0	1	0	0
Q9H2M3	0	0	1	0	0
P08754	0	0	1	1	0
Q5IJ48	0	0	1	0	0
Q06495	1	0	0	1	0
P08493	0	0	1	0	0
Q9BSH3	1	0	0	0	0
P43268	1	1	0	0	0
Q9UMQ3	1	1	0	0	0
Q6ZN66	0	0	1	0	0
P05387	0	0	1	0	0
Q5VIR6	0	0	0	0	1
P40617	1	0	0	0	0
Q15672	1	1	0	0	0
Q8IVH2	1	1	0	0	0
P25445	1	0	1	0	0
Q9P0U3	1	0	0	0	0
